id,game_no,game_name,game_code,type,cost_price,tax,sale_price,date_of_sale
7193,62,GAME 62ZZZZZZZZZZZZZ,G62ZZ,1,11.45,1.03,13.74,2024-04-12 19:18:53
7194,30,GAME 30ZZZZZZZZZZZZZ,G30ZZ,2,89.06,8.02,106.87,2024-04-12 16:26:26
7195,70,GAME 70ZZZZZZZZZZZZZ,G70ZZ,1,38.92,3.50,46.70,2024-04-15 22:25:05
7196,96,GAME 96ZZZZZZZZZZZZZ,G96ZZ,1,91.98,8.28,110.38,2024-04-17 04:29:42
7197,76,GAME 76ZZZZZZZZZZZZZ,G76ZZ,1,7.38,0.66,8.86,2024-04-21 08:30:29
7198,55,GAME 55ZZZZZZZZZZZZZ,G55ZZ,1,75.32,6.78,90.38,2024-04-27 07:17:07
7199,75,GAME 75ZZZZZZZZZZZZZ,G75ZZ,2,85.23,7.67,102.28,2024-04-16 09:48:42
7200,97,GAME 97ZZZZZZZZZZZZZ,G97ZZ,1,41.90,3.77,50.28,2024-04-27 08:10:33
7201,94,GAME 94ZZZZZZZZZZZZZ,G94ZZ,1,87.57,7.88,105.08,2024-04-07 23:05:24
7202,100,GAME 100ZZZZZZZZZZZZ,G100Z,1,62.32,5.61,74.78,2024-04-21 18:17:45
7203,39,GAME 39ZZZZZZZZZZZZZ,G39ZZ,2,33.23,2.99,39.88,2024-04-03 16:18:48
7204,26,GAME 26ZZZZZZZZZZZZZ,G26ZZ,1,94.78,8.53,113.74,2024-04-14 00:40:41
7205,75,GAME 75ZZZZZZZZZZZZZ,G75ZZ,1,46.68,4.20,56.02,2024-04-05 20:20:08
7206,91,GAME 91ZZZZZZZZZZZZZ,G91ZZ,2,66.94,6.02,80.33,2024-04-08 15:12:54
7207,100,GAME 100ZZZZZZZZZZZZ,G100Z,1,76.37,6.87,91.64,2024-04-05 05:10:07
7208,10,GAME 10ZZZZZZZZZZZZZ,G10ZZ,2,14.38,1.29,17.26,2024-04-10 08:08:51
7209,18,GAME 18ZZZZZZZZZZZZZ,G18ZZ,2,92.57,8.33,111.08,2024-04-22 08:20:35
7210,64,GAME 64ZZZZZZZZZZZZZ,G64ZZ,1,70.60,6.35,84.72,2024-04-30 11:15:15
7211,95,GAME 95ZZZZZZZZZZZZZ,G95ZZ,2,53.71,4.83,64.45,2024-04-11 16:18:03
7212,2,GAME 2ZZZZZZZZZZZZZZ,G2ZZZ,1,94.58,8.51,113.50,2024-04-13 04:17:33
7213,54,GAME 54ZZZZZZZZZZZZZ,G54ZZ,1,66.59,5.99,79.91,2024-04-02 14:41:57
7214,7,GAME 7ZZZZZZZZZZZZZZ,G7ZZZ,1,84.21,7.58,101.05,2024-04-29 02:19:19
7215,67,GAME 67ZZZZZZZZZZZZZ,G67ZZ,2,32.69,2.94,39.23,2024-04-11 22:33:35
7216,23,GAME 23ZZZZZZZZZZZZZ,G23ZZ,2,2.66,0.24,3.19,2024-04-13 14:51:02
7217,98,GAME 98ZZZZZZZZZZZZZ,G98ZZ,2,68.32,6.15,81.98,2024-04-25 09:44:08
7218,23,GAME 23ZZZZZZZZZZZZZ,G23ZZ,2,68.44,6.16,82.13,2024-04-23 08:29:47
7219,98,GAME 98ZZZZZZZZZZZZZ,G98ZZ,1,2.56,0.23,3.07,2024-04-26 19:22:18
7220,25,GAME 25ZZZZZZZZZZZZZ,G25ZZ,1,68.76,6.19,82.51,2024-04-22 04:09:19
7221,80,GAME 80ZZZZZZZZZZZZZ,G80ZZ,2,13.41,1.21,16.09,2024-04-02 11:45:15
7222,78,GAME 78ZZZZZZZZZZZZZ,G78ZZ,2,26.73,2.41,32.08,2024-04-15 13:10:27
7223,93,GAME 93ZZZZZZZZZZZZZ,G93ZZ,2,23.77,2.14,28.52,2024-04-04 22:51:19
7224,87,GAME 87ZZZZZZZZZZZZZ,G87ZZ,1,22.63,2.04,27.16,2024-04-15 09:21:15
7225,45,GAME 45ZZZZZZZZZZZZZ,G45ZZ,2,85.87,7.73,103.04,2024-04-02 10:20:24
7226,14,GAME 14ZZZZZZZZZZZZZ,G14ZZ,2,61.16,5.50,73.39,2024-04-21 09:56:46
7227,10,GAME 10ZZZZZZZZZZZZZ,G10ZZ,1,72.22,6.50,86.66,2024-04-03 08:58:44
7228,40,GAME 40ZZZZZZZZZZZZZ,G40ZZ,1,24.51,2.21,29.41,2024-04-17 21:13:10
7229,42,GAME 42ZZZZZZZZZZZZZ,G42ZZ,1,25.38,2.28,30.46,2024-04-05 14:10:46
7230,1,GAME 1ZZZZZZZZZZZZZZ,G1ZZZ,1,25.34,2.28,30.41,2024-04-16 19:24:16
7231,65,GAME 65ZZZZZZZZZZZZZ,G65ZZ,2,7.53,0.68,9.04,2024-04-05 05:21:43
7232,39,GAME 39ZZZZZZZZZZZZZ,G39ZZ,2,4.60,0.41,5.52,2024-04-10 17:23:25
7233,31,GAME 31ZZZZZZZZZZZZZ,G31ZZ,2,16.59,1.49,19.91,2024-04-29 13:32:01
7234,47,GAME 47ZZZZZZZZZZZZZ,G47ZZ,1,24.72,2.22,29.66,2024-04-26 23:43:26
7235,61,GAME 61ZZZZZZZZZZZZZ,G61ZZ,1,81.69,7.35,98.03,2024-04-19 19:49:28
7236,73,GAME 73ZZZZZZZZZZZZZ,G73ZZ,1,15.46,1.39,18.55,2024-04-02 22:15:45
7237,2,GAME 2ZZZZZZZZZZZZZZ,G2ZZZ,2,20.37,1.83,24.44,2024-04-13 08:48:37
7238,54,GAME 54ZZZZZZZZZZZZZ,G54ZZ,2,2.60,0.23,3.12,2024-04-10 21:59:40
7239,22,GAME 22ZZZZZZZZZZZZZ,G22ZZ,1,88.53,7.97,106.24,2024-04-23 07:48:47
7240,21,GAME 21ZZZZZZZZZZZZZ,G21ZZ,1,12.54,1.13,15.05,2024-04-17 17:38:52
7241,31,GAME 31ZZZZZZZZZZZZZ,G31ZZ,2,7.31,0.66,8.77,2024-04-04 07:25:14
7242,64,GAME 64ZZZZZZZZZZZZZ,G64ZZ,1,9.96,0.90,11.95,2024-04-13 17:55:54
7243,100,GAME 100ZZZZZZZZZZZZ,G100Z,2,35.55,3.20,42.66,2024-04-03 12:20:56
7244,93,GAME 93ZZZZZZZZZZZZZ,G93ZZ,1,11.97,1.08,14.36,2024-04-29 07:42:15
7245,24,GAME 24ZZZZZZZZZZZZZ,G24ZZ,1,20.12,1.81,24.14,2024-04-13 15:23:30
7246,42,GAME 42ZZZZZZZZZZZZZ,G42ZZ,2,89.26,8.03,107.11,2024-04-05 09:43:45
7247,63,GAME 63ZZZZZZZZZZZZZ,G63ZZ,1,97.15,8.74,116.58,2024-04-19 03:08:53
7248,69,GAME 69ZZZZZZZZZZZZZ,G69ZZ,1,29.36,2.64,35.23,2024-04-18 14:32:03
7249,68,GAME 68ZZZZZZZZZZZZZ,G68ZZ,2,6.02,0.54,7.22,2024-04-15 19:57:35
7250,57,GAME 57ZZZZZZZZZZZZZ,G57ZZ,1,5.51,0.50,6.61,2024-04-01 23:27:04
7251,84,GAME 84ZZZZZZZZZZZZZ,G84ZZ,2,83.42,7.51,100.10,2024-04-02 04:05:53
7252,42,GAME 42ZZZZZZZZZZZZZ,G42ZZ,2,80.89,7.28,97.07,2024-04-28 23:14:15
7253,83,GAME 83ZZZZZZZZZZZZZ,G83ZZ,1,20.21,1.82,24.25,2024-04-01 14:38:05
7254,55,GAME 55ZZZZZZZZZZZZZ,G55ZZ,1,33.75,3.04,40.50,2024-04-09 12:30:54
7255,38,GAME 38ZZZZZZZZZZZZZ,G38ZZ,2,29.93,2.69,35.92,2024-04-11 14:16:04
7256,83,GAME 83ZZZZZZZZZZZZZ,G83ZZ,1,26.48,2.38,31.78,2024-04-23 19:05:47
7257,3,GAME 3ZZZZZZZZZZZZZZ,G3ZZZ,2,9.54,0.86,11.45,2024-04-06 18:59:56
7258,89,GAME 89ZZZZZZZZZZZZZ,G89ZZ,1,59.37,5.34,71.24,2024-04-26 20:26:52
7259,56,GAME 56ZZZZZZZZZZZZZ,G56ZZ,1,82.51,7.43,99.01,2024-04-08 05:09:56
7260,42,GAME 42ZZZZZZZZZZZZZ,G42ZZ,2,55.88,5.03,67.06,2024-04-18 00:57:32
7261,91,GAME 91ZZZZZZZZZZZZZ,G91ZZ,1,39.58,3.56,47.50,2024-04-27 07:46:01
7262,86,GAME 86ZZZZZZZZZZZZZ,G86ZZ,1,66.82,6.01,80.18,2024-04-04 20:14:28
7263,92,GAME 92ZZZZZZZZZZZZZ,G92ZZ,2,16.37,1.47,19.64,2024-04-23 11:57:30
7264,38,GAME 38ZZZZZZZZZZZZZ,G38ZZ,1,61.21,5.51,73.45,2024-04-05 05:47:01
7265,3,GAME 3ZZZZZZZZZZZZZZ,G3ZZZ,2,29.69,2.67,35.63,2024-04-25 23:23:22
7266,29,GAME 29ZZZZZZZZZZZZZ,G29ZZ,2,83.48,7.51,100.18,2024-04-24 21:16:06
7267,56,GAME 56ZZZZZZZZZZZZZ,G56ZZ,2,91.14,8.20,109.37,2024-04-29 12:53:34
7268,36,GAME 36ZZZZZZZZZZZZZ,G36ZZ,2,3.83,0.34,4.60,2024-04-19 19:41:14
7269,80,GAME 80ZZZZZZZZZZZZZ,G80ZZ,1,8.74,0.79,10.49,2024-04-27 15:45:56
7270,65,GAME 65ZZZZZZZZZZZZZ,G65ZZ,2,8.48,0.76,10.18,2024-04-18 05:52:48
7271,89,GAME 89ZZZZZZZZZZZZZ,G89ZZ,1,2.31,0.21,2.77,2024-04-03 13:09:58
7272,45,GAME 45ZZZZZZZZZZZZZ,G45ZZ,2,70.10,6.31,84.12,2024-04-21 20:44:41
7273,87,GAME 87ZZZZZZZZZZZZZ,G87ZZ,2,99.43,8.95,119.32,2024-04-08 11:22:49
7274,22,GAME 22ZZZZZZZZZZZZZ,G22ZZ,1,90.97,8.19,109.16,2024-04-01 06:24:47
7275,35,GAME 35ZZZZZZZZZZZZZ,G35ZZ,1,45.83,4.12,55.00,2024-04-27 21:00:55
7276,9,GAME 9ZZZZZZZZZZZZZZ,G9ZZZ,2,18.59,1.67,22.31,2024-04-18 02:09:40
7277,81,GAME 81ZZZZZZZZZZZZZ,G81ZZ,2,80.48,7.24,96.58,2024-04-18 06:27:20
7278,76,GAME 76ZZZZZZZZZZZZZ,G76ZZ,1,29.28,2.64,35.14,2024-04-18 15:30:36
7279,37,GAME 37ZZZZZZZZZZZZZ,G37ZZ,2,65.15,5.86,78.18,2024-04-25 16:48:36
7280,12,GAME 12ZZZZZZZZZZZZZ,G12ZZ,1,51.84,4.67,62.21,2024-04-28 05:20:45
7281,2,GAME 2ZZZZZZZZZZZZZZ,G2ZZZ,1,65.48,5.89,78.58,2024-04-07 16:28:14
7282,70,GAME 70ZZZZZZZZZZZZZ,G70ZZ,1,40.79,3.67,48.95,2024-04-08 06:16:39
7283,44,GAME 44ZZZZZZZZZZZZZ,G44ZZ,1,99.80,8.98,119.76,2024-04-13 10:26:28
7284,48,GAME 48ZZZZZZZZZZZZZ,G48ZZ,2,97.51,8.78,117.01,2024-04-20 14:47:47
7285,53,GAME 53ZZZZZZZZZZZZZ,G53ZZ,1,72.16,6.49,86.59,2024-04-28 13:39:53
7286,43,GAME 43ZZZZZZZZZZZZZ,G43ZZ,2,3.11,0.28,3.73,2024-04-26 11:56:45
7287,16,GAME 16ZZZZZZZZZZZZZ,G16ZZ,2,1.29,0.12,1.55,2024-04-23 02:19:33
7288,91,GAME 91ZZZZZZZZZZZZZ,G91ZZ,2,57.81,5.20,69.37,2024-04-04 14:35:33
7289,65,GAME 65ZZZZZZZZZZZZZ,G65ZZ,1,38.82,3.49,46.58,2024-04-10 20:54:49
7290,43,GAME 43ZZZZZZZZZZZZZ,G43ZZ,2,89.19,8.03,107.03,2024-04-12 09:20:58
7291,44,GAME 44ZZZZZZZZZZZZZ,G44ZZ,2,25.47,2.29,30.56,2024-04-21 20:51:13
7292,80,GAME 80ZZZZZZZZZZZZZ,G80ZZ,2,81.97,7.38,98.36,2024-04-19 19:41:50
7293,100,GAME 100ZZZZZZZZZZZZ,G100Z,1,73.68,6.63,88.42,2024-04-10 04:37:22
7294,13,GAME 13ZZZZZZZZZZZZZ,G13ZZ,1,13.56,1.22,16.27,2024-04-22 10:40:14
7295,52,GAME 52ZZZZZZZZZZZZZ,G52ZZ,1,50.73,4.57,60.88,2024-04-01 12:07:21
7296,65,GAME 65ZZZZZZZZZZZZZ,G65ZZ,2,33.95,3.06,40.74,2024-04-04 10:08:51
7297,91,GAME 91ZZZZZZZZZZZZZ,G91ZZ,1,99.68,8.97,119.62,2024-04-07 13:03:27
7298,81,GAME 81ZZZZZZZZZZZZZ,G81ZZ,2,72.74,6.55,87.29,2024-04-05 13:32:39
7299,21,GAME 21ZZZZZZZZZZZZZ,G21ZZ,2,8.90,0.80,10.68,2024-04-07 06:19:16
7300,20,GAME 20ZZZZZZZZZZZZZ,G20ZZ,2,67.55,6.08,81.06,2024-04-05 04:36:15
7301,6,GAME 6ZZZZZZZZZZZZZZ,G6ZZZ,2,79.79,7.18,95.75,2024-04-16 23:47:23
7302,77,GAME 77ZZZZZZZZZZZZZ,G77ZZ,2,1.01,0.09,1.21,2024-04-29 02:45:00
7303,98,GAME 98ZZZZZZZZZZZZZ,G98ZZ,1,49.43,4.45,59.32,2024-04-04 15:08:29
7304,17,GAME 17ZZZZZZZZZZZZZ,G17ZZ,2,81.99,7.38,98.39,2024-04-22 03:38:00
7305,23,GAME 23ZZZZZZZZZZZZZ,G23ZZ,1,78.42,7.06,94.10,2024-04-27 10:42:30
7306,63,GAME 63ZZZZZZZZZZZZZ,G63ZZ,1,72.52,6.53,87.02,2024-04-02 21:22:15
7307,43,GAME 43ZZZZZZZZZZZZZ,G43ZZ,2,88.74,7.99,106.49,2024-04-22 06:06:11
7308,1,GAME 1ZZZZZZZZZZZZZZ,G1ZZZ,2,14.79,1.33,17.75,2024-04-09 12:28:07
7309,90,GAME 90ZZZZZZZZZZZZZ,G90ZZ,1,31.13,2.80,37.36,2024-04-02 01:18:15
7310,44,GAME 44ZZZZZZZZZZZZZ,G44ZZ,2,62.52,5.63,75.02,2024-04-27 11:25:19
7311,84,GAME 84ZZZZZZZZZZZZZ,G84ZZ,2,24.28,2.19,29.14,2024-04-11 04:42:28
7312,4,GAME 4ZZZZZZZZZZZZZZ,G4ZZZ,1,33.67,3.03,40.40,2024-04-12 17:54:07
7313,60,GAME 60ZZZZZZZZZZZZZ,G60ZZ,1,58.77,5.29,70.52,2024-04-22 08:42:32
7314,89,GAME 89ZZZZZZZZZZZZZ,G89ZZ,1,34.01,3.06,40.81,2024-04-27 07:36:57
7315,14,GAME 14ZZZZZZZZZZZZZ,G14ZZ,1,17.43,1.57,20.92,2024-04-13 21:50:24
7316,2,GAME 2ZZZZZZZZZZZZZZ,G2ZZZ,1,16.36,1.47,19.63,2024-04-28 12:20:28
7317,27,GAME 27ZZZZZZZZZZZZZ,G27ZZ,2,72.63,6.54,87.16,2024-04-24 18:14:04
7318,5,GAME 5ZZZZZZZZZZZZZZ,G5ZZZ,1,41.67,3.75,50.00,2024-04-06 17:02:43
7319,83,GAME 83ZZZZZZZZZZZZZ,G83ZZ,1,71.30,6.42,85.56,2024-04-11 03:51:23
7320,56,GAME 56ZZZZZZZZZZZZZ,G56ZZ,1,56.11,5.05,67.33,2024-04-10 17:57:39
7321,75,GAME 75ZZZZZZZZZZZZZ,G75ZZ,2,74.99,6.75,89.99,2024-04-13 12:54:48
7322,91,GAME 91ZZZZZZZZZZZZZ,G91ZZ,1,42.34,3.81,50.81,2024-04-08 20:13:45
7323,93,GAME 93ZZZZZZZZZZZZZ,G93ZZ,2,47.53,4.28,57.04,2024-04-11 12:18:56
7324,22,GAME 22ZZZZZZZZZZZZZ,G22ZZ,2,1.50,0.14,1.80,2024-04-20 21:15:38
7325,73,GAME 73ZZZZZZZZZZZZZ,G73ZZ,2,63.49,5.71,76.19,2024-04-18 08:49:35
7326,91,GAME 91ZZZZZZZZZZZZZ,G91ZZ,2,70.37,6.33,84.44,2024-04-04 01:05:39
7327,2,GAME 2ZZZZZZZZZZZZZZ,G2ZZZ,2,81.94,7.37,98.33,2024-04-05 23:19:27
7328,81,GAME 81ZZZZZZZZZZZZZ,G81ZZ,2,31.81,2.86,38.17,2024-04-04 23:14:49
7329,18,GAME 18ZZZZZZZZZZZZZ,G18ZZ,2,99.38,8.94,119.26,2024-04-03 22:44:58
7330,96,GAME 96ZZZZZZZZZZZZZ,G96ZZ,1,77.53,6.98,93.04,2024-04-13 11:06:09
7331,80,GAME 80ZZZZZZZZZZZZZ,G80ZZ,2,70.70,6.36,84.84,2024-04-19 20:58:34
7332,89,GAME 89ZZZZZZZZZZZZZ,G89ZZ,2,83.70,7.53,100.44,2024-04-23 10:49:48
7333,24,GAME 24ZZZZZZZZZZZZZ,G24ZZ,1,97.59,8.78,117.11,2024-04-16 03:55:44
7334,97,GAME 97ZZZZZZZZZZZZZ,G97ZZ,1,49.91,4.49,59.89,2024-04-28 11:53:36
7335,24,GAME 24ZZZZZZZZZZZZZ,G24ZZ,2,8.04,0.72,9.65,2024-04-15 05:23:46
7336,98,GAME 98ZZZZZZZZZZZZZ,G98ZZ,1,81.61,7.34,97.93,2024-04-12 00:55:50
7337,62,GAME 62ZZZZZZZZZZZZZ,G62ZZ,1,41.63,3.75,49.96,2024-04-02 04:33:29
7338,27,GAME 27ZZZZZZZZZZZZZ,G27ZZ,1,99.28,8.94,119.14,2024-04-24 13:25:36
7339,37,GAME 37ZZZZZZZZZZZZZ,G37ZZ,1,62.32,5.61,74.78,2024-04-19 07:23:50
7340,10,GAME 10ZZZZZZZZZZZZZ,G10ZZ,2,82.24,7.40,98.69,2024-04-03 08:10:22
7341,26,GAME 26ZZZZZZZZZZZZZ,G26ZZ,2,18.42,1.66,22.10,2024-04-01 15:47:21
7342,95,GAME 95ZZZZZZZZZZZZZ,G95ZZ,2,83.12,7.48,99.74,2024-04-09 22:46:17
7343,85,GAME 85ZZZZZZZZZZZZZ,G85ZZ,1,80.38,7.23,96.46,2024-04-29 14:47:21
7344,36,GAME 36ZZZZZZZZZZZZZ,G36ZZ,2,23.93,2.15,28.72,2024-04-19 15:56:22
7345,49,GAME 49ZZZZZZZZZZZZZ,G49ZZ,1,6.51,0.59,7.81,2024-04-02 05:53:23
7346,8,GAME 8ZZZZZZZZZZZZZZ,G8ZZZ,1,35.91,3.23,43.09,2024-04-06 22:19:00
7347,98,GAME 98ZZZZZZZZZZZZZ,G98ZZ,1,9.20,0.83,11.04,2024-04-30 21:53:03
7348,69,GAME 69ZZZZZZZZZZZZZ,G69ZZ,2,73.71,6.63,88.45,2024-04-06 20:56:48
7349,100,GAME 100ZZZZZZZZZZZZ,G100Z,1,37.39,3.37,44.87,2024-04-25 20:24:10
7350,50,GAME 50ZZZZZZZZZZZZZ,G50ZZ,2,95.08,8.56,114.10,2024-04-12 13:19:31
7351,1,GAME 1ZZZZZZZZZZZZZZ,G1ZZZ,1,21.35,1.92,25.62,2024-04-07 13:45:54
7352,49,GAME 49ZZZZZZZZZZZZZ,G49ZZ,2,88.69,7.98,106.43,2024-04-17 21:23:27
7353,100,GAME 100ZZZZZZZZZZZZ,G100Z,1,81.37,7.32,97.64,2024-04-10 20:57:21
7354,98,GAME 98ZZZZZZZZZZZZZ,G98ZZ,1,77.18,6.95,92.62,2024-04-01 03:23:18
7355,32,GAME 32ZZZZZZZZZZZZZ,G32ZZ,1,23.32,2.10,27.98,2024-04-03 06:23:37
7356,86,GAME 86ZZZZZZZZZZZZZ,G86ZZ,2,54.24,4.88,65.09,2024-04-02 04:06:50
7357,62,GAME 62ZZZZZZZZZZZZZ,G62ZZ,2,89.65,8.07,107.58,2024-04-12 01:36:31
7358,99,GAME 99ZZZZZZZZZZZZZ,G99ZZ,1,4.10,0.37,4.92,2024-04-28 20:29:02
7359,14,GAME 14ZZZZZZZZZZZZZ,G14ZZ,2,16.73,1.51,20.08,2024-04-20 10:39:27
7360,93,GAME 93ZZZZZZZZZZZZZ,G93ZZ,2,29.27,2.63,35.12,2024-04-14 05:07:00
7361,77,GAME 77ZZZZZZZZZZZZZ,G77ZZ,2,49.92,4.49,59.90,2024-04-11 21:24:46
7362,73,GAME 73ZZZZZZZZZZZZZ,G73ZZ,1,95.39,8.59,114.47,2024-04-03 09:58:46
7363,60,GAME 60ZZZZZZZZZZZZZ,G60ZZ,2,69.33,6.24,83.20,2024-04-04 04:57:48
7364,51,GAME 51ZZZZZZZZZZZZZ,G51ZZ,1,18.21,1.64,21.85,2024-04-20 02:08:46
7365,57,GAME 57ZZZZZZZZZZZZZ,G57ZZ,1,86.24,7.76,103.49,2024-04-26 09:06:39
7366,99,GAME 99ZZZZZZZZZZZZZ,G99ZZ,1,30.45,2.74,36.54,2024-04-28 14:03:29
7367,41,GAME 41ZZZZZZZZZZZZZ,G41ZZ,2,36.96,3.33,44.35,2024-04-28 15:00:11
7368,20,GAME 20ZZZZZZZZZZZZZ,G20ZZ,2,0.85,0.08,1.02,2024-04-25 19:58:20
7369,61,GAME 61ZZZZZZZZZZZZZ,G61ZZ,1,53.86,4.85,64.63,2024-04-04 02:40:19
7370,17,GAME 17ZZZZZZZZZZZZZ,G17ZZ,2,44.62,4.02,53.54,2024-04-23 17:41:52
7371,97,GAME 97ZZZZZZZZZZZZZ,G97ZZ,1,58.39,5.26,70.07,2024-04-08 18:50:22
7372,12,GAME 12ZZZZZZZZZZZZZ,G12ZZ,2,84.57,7.61,101.48,2024-04-05 12:21:26
7373,67,GAME 67ZZZZZZZZZZZZZ,G67ZZ,1,46.71,4.20,56.05,2024-04-29 02:37:29
7374,45,GAME 45ZZZZZZZZZZZZZ,G45ZZ,1,54.62,4.92,65.54,2024-04-13 15:27:32
7375,28,GAME 28ZZZZZZZZZZZZZ,G28ZZ,1,23.06,2.08,27.67,2024-04-08 12:27:38
7376,5,GAME 5ZZZZZZZZZZZZZZ,G5ZZZ,1,98.48,8.86,118.18,2024-04-19 21:36:55
7377,86,GAME 86ZZZZZZZZZZZZZ,G86ZZ,1,48.70,4.38,58.44,2024-04-17 03:55:19
7378,17,GAME 17ZZZZZZZZZZZZZ,G17ZZ,1,12.45,1.12,14.94,2024-04-02 08:59:15
7379,67,GAME 67ZZZZZZZZZZZZZ,G67ZZ,2,86.21,7.76,103.45,2024-04-22 01:29:12
7380,93,GAME 93ZZZZZZZZZZZZZ,G93ZZ,2,26.29,2.37,31.55,2024-04-28 15:02:57
7381,94,GAME 94ZZZZZZZZZZZZZ,G94ZZ,1,21.11,1.90,25.33,2024-04-20 10:19:17
7382,5,GAME 5ZZZZZZZZZZZZZZ,G5ZZZ,2,62.54,5.63,75.05,2024-04-18 02:16:51
7383,36,GAME 36ZZZZZZZZZZZZZ,G36ZZ,1,77.52,6.98,93.02,2024-04-17 16:42:32
7384,55,GAME 55ZZZZZZZZZZZZZ,G55ZZ,1,73.30,6.60,87.96,2024-04-20 01:26:24
7385,61,GAME 61ZZZZZZZZZZZZZ,G61ZZ,1,25.38,2.28,30.46,2024-04-17 00:03:01
7386,48,GAME 48ZZZZZZZZZZZZZ,G48ZZ,1,24.04,2.16,28.85,2024-04-22 12:23:48
7387,80,GAME 80ZZZZZZZZZZZZZ,G80ZZ,1,18.05,1.62,21.66,2024-04-22 20:40:13
7388,85,GAME 85ZZZZZZZZZZZZZ,G85ZZ,1,84.14,7.57,100.97,2024-04-13 04:09:32
7389,1,GAME 1ZZZZZZZZZZZZZZ,G1ZZZ,2,35.34,3.18,42.41,2024-04-30 13:46:18
7390,14,GAME 14ZZZZZZZZZZZZZ,G14ZZ,2,39.60,3.56,47.52,2024-04-29 17:25:55
7391,79,GAME 79ZZZZZZZZZZZZZ,G79ZZ,1,25.24,2.27,30.29,2024-04-03 03:30:34
7392,47,GAME 47ZZZZZZZZZZZZZ,G47ZZ,1,70.18,6.32,84.22,2024-04-05 02:21:31
7393,24,GAME 24ZZZZZZZZZZZZZ,G24ZZ,2,94.10,8.47,112.92,2024-04-10 07:39:01
7394,53,GAME 53ZZZZZZZZZZZZZ,G53ZZ,1,22.95,2.07,27.54,2024-04-04 05:14:30
7395,6,GAME 6ZZZZZZZZZZZZZZ,G6ZZZ,2,48.28,4.35,57.94,2024-04-02 02:47:47
7396,17,GAME 17ZZZZZZZZZZZZZ,G17ZZ,1,70.32,6.33,84.38,2024-04-06 08:05:36
7397,62,GAME 62ZZZZZZZZZZZZZ,G62ZZ,1,18.84,1.70,22.61,2024-04-12 15:34:00
7398,84,GAME 84ZZZZZZZZZZZZZ,G84ZZ,2,0.69,0.06,0.83,2024-04-27 01:29:51
7399,50,GAME 50ZZZZZZZZZZZZZ,G50ZZ,1,34.97,3.15,41.96,2024-04-05 00:07:18
7400,7,GAME 7ZZZZZZZZZZZZZZ,G7ZZZ,2,55.20,4.97,66.24,2024-04-13 01:06:40
7401,11,GAME 11ZZZZZZZZZZZZZ,G11ZZ,2,51.93,4.67,62.32,2024-04-04 15:18:21
7402,66,GAME 66ZZZZZZZZZZZZZ,G66ZZ,2,78.45,7.06,94.14,2024-04-22 08:20:39
7403,30,GAME 30ZZZZZZZZZZZZZ,G30ZZ,2,87.38,7.86,104.86,2024-04-16 22:41:51
7404,90,GAME 90ZZZZZZZZZZZZZ,G90ZZ,1,93.11,8.38,111.73,2024-04-12 06:26:25
7405,62,GAME 62ZZZZZZZZZZZZZ,G62ZZ,2,98.66,8.88,118.39,2024-04-03 13:48:30
7406,30,GAME 30ZZZZZZZZZZZZZ,G30ZZ,2,68.43,6.16,82.12,2024-04-03 07:01:41
7407,8,GAME 8ZZZZZZZZZZZZZZ,G8ZZZ,2,16.27,1.46,19.52,2024-04-05 15:15:29
7408,58,GAME 58ZZZZZZZZZZZZZ,G58ZZ,2,26.33,2.37,31.60,2024-04-01 12:48:03
7409,59,GAME 59ZZZZZZZZZZZZZ,G59ZZ,2,80.53,7.25,96.64,2024-04-28 08:19:59
7410,20,GAME 20ZZZZZZZZZZZZZ,G20ZZ,1,93.87,8.45,112.64,2024-04-28 17:32:25
7411,57,GAME 57ZZZZZZZZZZZZZ,G57ZZ,1,54.00,4.86,64.80,2024-04-09 02:03:21
7412,25,GAME 25ZZZZZZZZZZZZZ,G25ZZ,1,58.20,5.24,69.84,2024-04-08 20:14:39
7413,26,GAME 26ZZZZZZZZZZZZZ,G26ZZ,2,68.82,6.19,82.58,2024-04-26 03:39:19
7414,75,GAME 75ZZZZZZZZZZZZZ,G75ZZ,1,36.56,3.29,43.87,2024-04-06 01:26:11
7415,24,GAME 24ZZZZZZZZZZZZZ,G24ZZ,1,32.36,2.91,38.83,2024-04-01 10:46:04
7416,26,GAME 26ZZZZZZZZZZZZZ,G26ZZ,1,25.67,2.31,30.80,2024-04-12 17:19:49
7417,9,GAME 9ZZZZZZZZZZZZZZ,G9ZZZ,2,45.64,4.11,54.77,2024-04-02 10:10:41
7418,100,GAME 100ZZZZZZZZZZZZ,G100Z,1,15.65,1.41,18.78,2024-04-16 04:38:26
7419,94,GAME 94ZZZZZZZZZZZZZ,G94ZZ,1,74.89,6.74,89.87,2024-04-13 19:38:33
7420,6,GAME 6ZZZZZZZZZZZZZZ,G6ZZZ,2,27.58,2.48,33.10,2024-04-24 17:31:48
7421,1,GAME 1ZZZZZZZZZZZZZZ,G1ZZZ,2,68.99,6.21,82.79,2024-04-22 18:06:46
7422,100,GAME 100ZZZZZZZZZZZZ,G100Z,2,80.73,7.27,96.88,2024-04-19 13:11:43
7423,54,GAME 54ZZZZZZZZZZZZZ,G54ZZ,2,94.07,8.47,112.88,2024-04-12 08:13:57
7424,100,GAME 100ZZZZZZZZZZZZ,G100Z,2,96.51,8.69,115.81,2024-04-28 15:26:16
